meta,id,name,description,mitra_id,start_period,months_duration,activity_type,location,fields_of_study,quota,min_semester,skills,web_portal,show_salary,mobilization,accommodation,is_applied,wishlist,is_external,external_platform_name,external_platform_logo_url,salary
,f1d7f829-0523-4aa8-ad30-c9f34b133cfa,Associate Product Management,"Digital Media Internship ProgramDigital Media Internship Program adalah partisipasi detikcom untuk menyiapkan tenaga kerja siap pakai dalam bidang media. Kegiatan ini memiliki beberapa rangkaian:Onboarding. Dimana pemagang akan mendapat pengenalan tentang perusahaan dan pelatihan softskill yang diperlukan untuk magang.Digital Media Bootcamp. Sebuah pelatihan softskill dan hardskill yang dibawakan oleh narasumber terbaik.Evaluation Digital Media Bootcamp. Diberikan tugas untuk mereview hasil pelatihan.Assignment Project. Tugas kelompok yang akan diberikan sebagai pelatihan awal untuk bekerja secara mandiri pada sesi magang.Evaluation Assignment Project. Hasil assignment akan direview dan diberikan waktu untuk revisi.Masa Magang. Pemagang akan diberikan tugas individu dan belajar dari mentor masing-masing.Graduation. Pelepasan para pemagang dan pemberian sertifikat.Magang Manajer Produk akan membantu berbagai tugas yang berkaitan dengan pengembangan dan peluncuran produk. Hal ini dapat mencakup riset pasar, analisis persaingan, pengumpulan requirements produk, dan membantu menentukan roadmap produk. Selain itu, mereka dapat bekerja sama dengan tim lain, seperti redaksi, IT, atau desain, untuk memastikan bahwa produk yang dikembangkan sesuai dengan spesifikasi yang diinginkan. Secara keseluruhan, peran Product Management Intern adalah untuk mendukung tim product saat mereka membawa product baru ke pasar.1. Mahasiswa Sistem informasi atau Teknik Informatika2. Keterampilan pemecahan masalah dengan struktur yang jelas dan kemampuan analitis, fokus pada kebutuhan konsumen3. Proaktif untuk mewujudkan sesuatu4. Memiliki keterampilan koordinasi dan komunikasi yang baik, mampu bekerja dengan orang-orang dari berbagai latar belakang",0cfd4ee2-1bc5-4920-af7e-6ae3ddc9b8be,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,[],2,5,"['Manajemen Proyek', 'Problem Solving']",,True,False,False,False,False,False,,,800000.0
,34be7f88-92db-40e0-965d-510a029ce81d,Content Writer Intern,"Digital Media Internship Program adalah partisipasi detikcom untuk menyiapkan tenaga kerja siap pakai dalam bidang media. Kegiatan ini memiliki beberapa rangkaian:Onboarding. Dimana pemagang akan mendapat pengenalan tentang perusahaan dan pelatihan softskill yang diperlukan untuk magang.Digital Media Bootcamp. Sebuah pelatihan softskill dan hardskill yang dibawakan oleh narasumber terbaik.Evaluation Digital Media Bootcamp. Diberikan tugas untuk mereview hasil pelatihan.Assignment Project. Tugas kelompok yang akan diberikan sebagai pelatihan awal untuk bekerja secara mandiri pada sesi magang.Evaluation Assignment Project. Hasil assignment akan direview dan diberikan waktu untuk revisi.Masa Magang. Pemagang akan diberikan tugas individu dan belajar dari mentor masing-masing.Graduation. Pelepasan para pemagang dan pemberian sertifikat.Content Writer Intern untuk departemen Brand News Room akan mendukung produksi artikel berstandar tinggi dan konten iklan untuk detikcom. Kemudian juga bertanggung jawab untuk mengoreksi dan memeriksa fakta suatu informasi. Mereka harus memiliki skill marketing yang kuat, pengetahuan berita yang luas, dan berbakat untuk menulis artikel atau berita yang menarik.Persyaratan:1. Mahasiswa aktif jurusan Jurnalistik, Komunikasi, Pemasaran, Sastra Indonesia atau bidang terkait3. Memiliki kemampuan menulis yang sangat baik, dapat melakukan proofreading dan keterampilan editing untuk memastikan konten berkualitas baik4. Pemahaman yang baik dalam menerapkan prinsip -prinsip SEO dasar ke dalam tulisan.5. Dapat beradaptasi dengan tren konten dan preferensi audiens.",0cfd4ee2-1bc5-4920-af7e-6ae3ddc9b8be,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,[],3,0,[],,False,False,False,False,False,False,,,
,dd736843-7e26-4a96-9110-c4b1e9c0fc90,Web DevOps Internship,"Kriteria Hard Skill:1.Mengerti soalkuat tentang bahasa pemrograman TypeScript dan JavaScript.2.Memiliki pengalaman menggunakan framework React.js, termasuk Vite dan Next.js.3.Berpengalaman menggunakan Node.js untuk pengembangan aplikasi web.4.Berpengalaman menggunakan Google Analytics untuk analisis data web.5.Dapat mengintegrasikan API ke dalam aplikasi web.6.Paham tentang Git dan GitHub.7.Berpengalaman menggunakan CSS Frramework Tailwind dan Bootstrap.Kriteria Soft Skill:1.Mampu bekerja sama dan berkolaborasi dalam tim.2.Memiliki kemampuan komunikasi yang efektif, baik secara interpersonal maupun digital.3.Mampu beradaptasi dengan cepat dan siap menerima tekanan.4.Memiliki kreativitas dan improvisasi yang tinggi.",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,[],5,5,"['Komunikasi', 'Kreatif', 'Website', 'Programing', 'Javascript', 'Framework', 'Coding', 'Web Development']",,False,False,False,False,False,False,,,
,603442cd-3f62-4ad5-8f95-7b8902491bb8,Mobile DevOps Internship,"Kriteria Hard Skill:1. Mengerti tentang framework Flutter.2. Dapat mengunakan API.3. Punya pengalaman menggunakan Firebase.4. Mampu menggunakan postman.5. Memiliki pengetahuan tentang Git dan Github.Kriteria Soft Skill:1.Mampu bekerja sama dan berkolaborasi dalam tim.2.Memiliki kemampuan komunikasi yang efektif, baik secara interpersonal maupun digital.3.Mampu beradaptasi dengan cepat.4.Memiliki kreativitas dan improvisasi yang tinggi.5.Memiliki rasa ingin tahu yang tinggi dan suka belajar hal baru.",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,[],5,5,"['Komunikasi', 'Kreatif', 'Flutter', 'Git', 'GitHub', 'Mobile Development', 'Programing', 'Coding']",,False,False,False,False,False,False,,,
,a1e3b5f2-95ed-4f53-a0ce-adb4102cfbc0,Ahli pertanian dan kebun theme park internship ,"Kriteria Hard Skill:1.Memiliki keterampilan dalam bertani kreatif dan inovatif, termasuk dalam pengembangan konsep kebun theme park.2.Mampu manajemen tim dan kerjasama.3.Mampu mengelola kebun theme park secara berkelanjutan.4.Memiliki keterampilan komunikasi dan pelayanan pelanggan, serta memberi informasi kepada pengunjung dan dapat menangapi keluhan pelanhggan.5.Memahami tentang bisnis pertanian, seperti pasokan pertanian.Kriteria Soft skill:1.Mampu bekerja sama dan berkolaborasi dalam tim.2.Terbiasa untuk turun ke lapangan.3.Mampu beradaptasi dengan cepat.4.Memiliki krativitas dan improvisasi yang tinggi.5.Memiliki kemampuan komunikasi yang efektif, baik secara interpersonal maupun digital.",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,[],5,5,"['Komunikasi', 'Kreatif', 'Operasional', 'Kehutanan', 'Pertanian', 'Desain dan Konstruksi', 'Pengembangan dan Pengelolaan Theme Park']",,False,False,False,False,False,False,,,
,6d503c6e-71c4-466b-b0a7-ce756eb1374b,Ahli peternakan theme park  Internship,"Kriteria Hard Skill:1.Memiliki pemahaman yang berkaitan dengan manajemen balong dan kualitas air.2.Memiliki pemahaman dalam perawatan ikan beserta hewan air.3.Mampu mengenal dan memilih jenis ikan sesuai dengan habitat beserta kebutuhanya.4.Memiliki pemahaman tentang pemeliharaan keberlanjutan.5.Mampu memberikan edukasi dan dapat berinteraksi dengan pengunjung.Kriteria Soft Skill:1.Dapat bekerja sama dan berkolaborasi dalam satu tim.2.Cepat dalam beradaptasi.3.Kreativ dan improvisasi yang tinggi.4.Terbiasa dalam kerja di lapangan.5.Mampu komunikasi yang efektif, secara interpersonal maupun digital.",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,[],5,5,"['Komunikasi', 'Operasional', 'Kreatif', 'Aquatic', 'Peternakan', 'Tekni Sipil', 'Biologi']",,False,False,False,False,False,False,,,
,44eebe9c-300e-4812-af07-984c2528367d,Teknik Sipil Untuk Pembangunan Theme park Intrenship,"Kriteria Hard Skill:1.Paham tentang desain Arsitektur tematik, Desain interior, dan eksterior.2.Mempunyai pengalaman dalam Manajemen proyek Arsitektur dan perancanaan ruang.3.Dapat menggunakan berbahgai teknologi Desain . 4.Memiliki tinggkat keditailan dan ketepatan yang tinggi.5.Paham tentang keberlanjutan dan lingkungan.Kriteria Soft Skill:1.Dapat berkerja sama dan berkolaborasi dalam satu tim.2.Dapat beradaptasi dengan cepat.3.Mendokumentasikan hasil dari penelitian dan pengembangan.4.Terbiasa untuk turun ke lapangan.5.Memiliki kreativitas dan improvisasi.",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,[],5,5,"['Komunikasi', 'Kreatif', 'Operasional', ' Pembangunan', 'Arsitek', 'Teknik Sipil']",,False,False,False,False,False,False,,,
,3b867098-4521-412f-9c3a-242a37d8b66f,Arsitek untuk pembangunan theme park & fasilitas pendukungnya Internship,"Kriteria Hard Skill:1.Paham tentang desain Arsitektur tematik, Desain interior, dan eksterior.2.Mempunyai pengalaman dalam Manajemen proyek Arsitektur dan perancanaan ruang.3.Dapat menggunakan berbahgai teknologi Desain seperti, CAD, BIM, dan VR.4.Memiliki tinggkat keditailan dan ketepatan yang tinggi.5.Paham tentang keberlanjutan dan lingkungan.Kriteria Soft Skill:1.Dapat berkerja sama dan berkolaborasi dalam satu tim.2.Dapat beradaptasi dengan cepat.3.Mendokumentasikan hasil dari penelitian dan pengembangan.4.Terbiasa untuk turun ke lapangan.5.Memiliki kreativitas dan improvisasi.",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,[],5,5,"['Kreatif', 'Operasional', 'Komunikasi', 'Theme Park', 'Architek', 'Pembangunan', 'Arsitek']",,False,False,False,False,False,False,,,
,be4d839f-8a2f-4c1c-8cf7-d0d175eae5b2,Sound & Music Engineer Internship,"Kriteria Hard skill:1. Memiliki pemahaman yang berkaitan dengan Audio Production seperti, Mixing, Mastering, dan Post-production.2. Memiliki pengalaman dalam menggunakan Software Audio Editing dan Digital Audio Workstations.3. Memiliki pemahaman dalm Sound Design seperti penggunaan efek dan teknik pemrosesan audio.4. Memiliki Pengalaman mengunakan sistem sound Reinforcement.5. Memiliki Pemahaman tentang aufio Marketin, termasuk strategi dan pemasaraan audio.Kriteria Soft skill:1. Memiliki inisiatif yang tinggi.2. Memiliki kreativitas yang tinggi.3. Mampu beradaptasi dengan cepat.4. Memiliki inisiatif yang tinggi.5.Memiliki kemampuan analisis yang baik.",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,"['Teknik Industri', 'Teknik Informatika dan Ilmu Komputer', 'Teknik Elektro', 'Jurnalisme, Komunikasi, dan Media']",5,5,"['Komunikasi', 'Kreatif', 'Sound', 'Music', 'Mixing', 'Sound Editing', 'Editor', 'Audio']",,False,False,False,False,False,False,,,
,d2ae25a8-ab04-4a2b-ab1f-532cbc940e7d,Blockchain Researcher Internship,"kriteria Hard Skill:1.Memiliki pemahaman tentang RF & Sensor Technology.2.Memiliki pengalaman di Electrical, Mechanical, & Embedded Hardware.3.Memiliki pengalaman menggunakan mikrokontroller seperti Arduino, Nodemcu dan khususnya Rasberry Pi.4.Menguasai bahasa assambly dan desain firmware.5.Memahami teknologi SmartCity, Workshop, Manufacture, Estate, Farm, Plantation, dan Office FACILITY COMMAND CENTER.Kriteria Soft Skill:1.Mampu bekerja sama dan berkolaborasi dalam satu tim.2.Memiliki kemampuan komunikasi yang efektif secara interpersonal maupun digital.3.Cepat dalam beradaptasi.4.Memiliki Kemampuan analisis yang baik.5. Memiliki inisiatif yang tinggi.",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,"['Teknik Industri', 'Teknik Elektro', 'Teknik Informatika dan Ilmu Komputer', 'Fisika', 'Matematika', 'Ekonomi', 'Akuntansi dan Perpajakan']",5,5,"['Komunikasi', 'BlockChain', 'Program', 'Kreatif', 'Python', 'Solidity']",,False,False,False,False,False,False,,,
,d0e18a45-162b-4d16-b955-63d6a121676b,IOT Researcher Intership,"Kriteria Hard skill1. RF & Sensor Technology.2. Electrical, Mechanical & Embedded Hardware3. Mikrokontroller : Arduino, Nodemcu, dan diutamakan raspberry4. Bahasa Asembly, Desain firmware dan assembly5. Teknologi Smart City, termasuk Workshop, Manufacture, Estate, Farm, Plantation, Office FACILITY COMMAND CENTER, Kriteria Soft Skills:1. Berkolaborasi dan team work.2. Berkomunikasi efektif: baik secara interpersonal dan digital3. Beradaptasi.4. Kreativitas dan improvisasi.5. Analitis.6. Inisiatif.",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,"['Matematika', 'Teknik Industri', 'Teknik Elektro', 'Teknik Informatika dan Ilmu Komputer', 'Fisika', 'Teknik Sipil, Tata Ruang, dan Arsitektur']",5,5,"['robotik', 'Software', 'Komunikasi', 'Kreatif', 'Internet', 'Jaringan']",,False,False,False,False,False,False,,,
,79369ab3-24be-425e-b6e5-d20236432238,CONTENT  CREATOR,"CONTENT CREATOR Dalam kegiatan magang ini peserta magang akan dilibatkan dalam pembuatan konten social media, seperti youtubeKriteria mahasiswa yang dibutuhkan untuk posisi ini adalah:•Mahasiswa perguruan tinggi aktif yang menempuh minimal semester 5Berasal dari jurusan ilmu komunikasi, broadcasting, multimedia, atau program studi yang setara•Detail oriented•Kemampuan bahasa inggris yang baik (writing & reading)•Mampu berkomunikasi dengan baik, terbiasa bekerjasama dengan tim, dan kepemimpinan;",77cde2f6-fa33-4932-8847-83b3414b1877,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Timur,[],1,5,"['Administrasi', 'Kreatif', 'Operasional', 'Komunikasi']",,False,False,False,False,False,False,,,
,8139646c-14ef-497b-ae6b-1d80bf06229b,VIDEOGRAFER,Dalam kegiatan magang ini peserta magang akan dilibatkan  dalam project pembuatan video atau editing videoKriteria mahasiswa yang dibutuhkan untuk posisi ini adalah:Mahasiswa perguruan tinggi aktif yang menempuh minimal semester 5 Mampu berkomunikasi dengan baik dan terbiasa bekerjasama dengan timMenguasai editing visual dan audio menggunakan adobe premiere pro & adobe  software adobe after effect menjadi nilai plusMemiliki inisiatif tinggiBersedia wfo jika diperluka,77cde2f6-fa33-4932-8847-83b3414b1877,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Timur,[],2,5,"['Administrasi', 'Kreatif', 'Operasional', 'Komunikasi']",,False,False,False,False,False,False,,,
,d7607b3f-6f25-473e-99af-0019f332f72f,Learning Design & Compentency Assesor,1. Mengerti Taksonomi Bloom2. Memahami Tematik Pembelajaran3. Memahami Tata Cara Pembuatan Silabus4. Memahami pembuatan materi yang baik dan interaktif5. Memiliki keinginan kuat untuk terus belajar6. Memiliki pemahaman tentang desain pembelajaran terkiniCek Our Social MediaWeb : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_,e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,[],10,5,"['Administrasi', 'Kreatif', 'Operasional', 'Komunikasi', 'Desain Pembelajaran', 'Tematik', 'Kurikulum Pendidikan']",,False,False,False,False,False,False,,,
,5b251b24-8ecc-40c1-8f4d-d99009758ca4,Cyber Security Internship,Pelatihan dasar keamanan siber.Memahami dasar-dasar keamanan siber dan peranannya dalam dunia teknologi informasi.Mengembangkan kemampuan untuk menganalisis risiko dan kelemahan dalam sistem.Studi kasus serangan jaringan dan langkah-langkah pencegahan.Memahami dasar-dasar kriptografi dan aplikasinya dalam keamanan siber.Menguasai teknik pemetaan jaringan dan pengujian penetrasi.Cek Our Social MediaWeb : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_,e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,"['Teknik Informatika dan Ilmu Komputer', 'Teknik Elektro']",5,5,"['Penetration Testing', 'Komunikasi', 'Kreatif', 'Cyber Attack', 'Kriptografi']",,False,False,False,False,False,False,,,
,96e1e323-60dd-48f2-9e12-657bc50aedbe,IT Researcher Internship,"Memahami perkembangan teknologi terkiniMemahami cara membuat materi tentang perkembangan teknologi Membuat silabus pembelajaran untuk Kampus GratisMemiliki pemahaman dasar terkait Web, AI, Blockchain, Cyber Security, Crypto, Game Design, dsb)Akan bekerja secara kelompok maupun individuCek Our Social MediaWeb : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_ ",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,[],10,5,"['Administrasi', 'Komunikasi', 'Kreatif', 'Operasional', 'Pemahaman Teknologi Informasi', 'Silabus Pembelajaran', 'Desain Pembelajaran IT']",,False,False,False,False,False,False,,,
,5ebe783b-1fe6-4a5d-91ee-c1af18f7921e,Data Analyst Internship,"1. Mengumpulkan data dari berbagai sumber dan membersihkannya.2. Mengeksplorasi pola, tren, dan hubungan dalam data.3. Merapikan data dan menggunakan teknik preprocessing.4. Membuat visualisasi data yang mendukung hasil analisis denga PowerBI dan Tableau5. Menerapkan klasifikasi dan kategorisasi data untuk membantu pemahaman lebih lanjut.6. Menganalisis perilaku pengguna dan kinerja produk atau layanan.Cek Our Social MediaWeb : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,"['Teknik Industri', 'Teknik Elektro', 'Teknik Informatika dan Ilmu Komputer', 'Fisika', 'Matematika']",5,5,"['Operasional', 'Komunikasi', 'Kreatif', 'Visualisasi', 'Analitik Tren', 'Pemahaman Pasar', 'Pemahaman Hukum Bisnis', 'Bisnis dan Perbankan']",,False,False,False,False,False,False,,,
,f25b419b-79bc-48e5-baa9-77b6812efe09,AI Programmer & Data Science Internship,"1. Mengumpulkan, membersihkan, dan merapikan data dari berbagai sumber.2. Memahami konteks bisnis di balik data yang diolah.3. Mengeksplorasi pola, tren, dan hubungan dalam data.4. Membuat visualisasi data yang informatif dan mempresentasikan hasil kepada tim.5. Menggunakan teknik pengolahan dan penyaringan data untuk menghasilkan dataset yang berkualitas.6. Menggunakan library atau framework seperti Scikit-Learn, TensorFlow, atau PyTorch.7. Berkolaborasi dengan tim bisnis untuk memahami kebutuhan dan tujuan.8. Melibatkan diri dalam proyek-proyek khusus yang diberikan oleh tim atau pemimpin proyek.Cek Our Social Media Web : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,[],5,5,"['Administrasi', 'Kreatif', 'Komunikasi', 'Operasional', 'Pemahaman Industri', 'Ekonomi', 'Perbankan', 'Visualisasi']",,False,False,False,False,False,False,,,
,ca27fbf6-71ae-4e57-9322-ec6fa92ad5aa,Finance & Accounting : Research and Development Internship,"1. Memastikan bahwa laporan sesuai dengan standar akuntansi dan regulasi perpajakan.2. Berkolaborasi dengan auditor eksternal untuk mengaudit laporan keuangan.3. Melakukan analisis keuangan untuk memberikan wawasan terhadap kinerja keuangan perusahaan.4. Menghitung, memproses, dan mengelola pembayaran gaji dan tunjangan karyawan.5. Memastikan pemenuhan terhadap peraturan dan regulasi keuangan.6. Melakukan analisis risiko keuangan terkait dengan proyek R&D.7. Melakukan penelitian pasar untuk memahami tren industri dan kebutuhan pelanggan.8. Perancangan Proposal KeuanganCek Our Social MediaWeb : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,[],10,5,"['Administrasi', 'Operasional', 'Komunikasi', 'Kreatif', 'Proposal', 'Research n Development', 'Pajak', 'Analisis Keuangan']",,False,False,False,False,False,False,,,
,308ec56c-8753-44e7-a00f-2a03b1dbfcfa,GRAPHIC DESIGNER,"GRAPHIC DESIGNERDalam kegiatan magang ini mahasiswa akan dilibatkan dalam proses pembuatan design untuk social mediaKriteria mahasiswa yang dibutuhkan untuk posisi ini adalah:•Mahasiswa perguruan tinggi aktif yang menempuh minimal semester 5Berasal dari jurusan multimedia, ilmu komputer, desain komunikasi visual atau program studi yang setara•Mampu berkomunikasi dengan baik dan terbiasa bekerjasama dengan tim•Menguasai software adobe illustrator dan adobe photoshop",77cde2f6-fa33-4932-8847-83b3414b1877,2024-02-01T00:00:00+07:00,5,WFH,Kota Jakarta Timur,[],2,5,"['Administrasi', 'Kreatif', 'Komunikasi', 'Operasional']",,False,False,False,False,False,False,,,
,c592f036-96e3-4bac-bf13-66f5fc378072,COPYWRITER,"Dalam Magang ini mahasiswa akan dilibatkan dalam penulisan article di blog, copywriting promosi dllKriteria mahasiswa yang dibutuhkan untuk posisi ini adalah:• Mahasiswa perguruan tinggi aktif yang menempuh minimal semester 5 Mampu berkomunikasi dengan baik dan terbiasa bekerjasama dengan tim•Memiliki keinginan untuk mempelajari  bergai bidang dan senang membacaMemiliki kemampuan copywriting dan story telling yang baik untuk menjual produk Bisa bahasa inggris mempunyai nilai lebih Punya kemampuan research yang baik untuk membuat konten",77cde2f6-fa33-4932-8847-83b3414b1877,2024-02-01T00:00:00+07:00,5,WFH,Kota Jakarta Timur,[],3,5,"['Komunikasi', 'Operasional', 'Kreatif', 'Administrasi']",,False,False,False,False,False,False,,,
,d7572b7c-7e5b-47f5-9d28-8cfd3c9372b3,SOCIAL MEDIA SPECIALIST,"SOCIAL MEDIA SPECIALISTMelalui kegiatan magang ini mahasiswa akan dilibatkan dalam pengelolaan social media baik Instagram, TikTok, Twitter, Facebook dllKriteria mahasiswa yang dibutuhkan untuk posisi ini adalah:•Mahasiswa perguruan tinggi aktif yang menempuh semester minimal semester 5Mampu berkomunikasi dengan baik dan terbiasa bekerjasama dengan tim•Mampu mengelola sosial media, analisis, perancangan publikasi konten•Punya kemampuan research yang baik untuk membuat konten•Bisa mengelola akun bisnis dan performance marketing (ads) menjadi nilai plus",77cde2f6-fa33-4932-8847-83b3414b1877,2024-02-01T00:00:00+07:00,5,WFH,Kota Jakarta Timur,[],10,5,"['Komunikasi', 'Kreatif', 'Administrasi', 'Operasional']",,False,False,False,False,False,False,,,
,55eb1de3-6c1e-4319-8f99-8d256a508cb3,FULLSTACK  DEVELOPER,"FULL STACK DEVELOPERKegiatan ini akan memberi kesempatan mahasiswa untuk memiliki kemampuan komunikasi, terbiasa untuk bekerja sama dengan tim, manajemen waktu yang baik, tanggung jawab yang tinggi, dan memahami etika profesi. Mahasiswa akan dilibatkan dalam project pengembangan aplikasi maupun websitePersyaratanMahasiswa aktif minimal semester 5Menguasai pemrograman PHP / JavascriptTerbiasa menggunakan framework Laravel / Next JS / Code IgniterMenguasai pengolahan database MySQLTerbiasa menggunakan GITLAB5Memiliki critikal thinking dan problem solving skill yang baikMemiliki keterampilan kerjasama tim yang baik dan mampu berkolaborasi dengan anggota tim lainnya.",77cde2f6-fa33-4932-8847-83b3414b1877,2024-02-01T00:00:00+07:00,5,WFH,Kota Jakarta Timur,['Teknik Informatika dan Ilmu Komputer'],3,5,"['Komunikasi', 'Kreatif', 'Operasional']",,False,False,False,False,False,False,,,
,04bd89e5-b7af-4993-a98e-2a6084b51f9d,Game Developer Internship,"Tim terdiri dari role (Game Unreal, Design & Dev, Story & Lore, Illustrator, dan Art & Concept)Membantu merinci desain game, termasuk gameplay, karakter, tingkat, dan mekanika.Menangani logika permainan, interaksi pengguna, dan aspek teknis lainnya.Melakukan pengujian dan debugging untuk memastikan permainan berjalan dengan baik dan bebas dari bug.Mengelola aset permainan, termasuk model 3D, tekstur, dan suara.Memelihara dan memperbarui permainan sesuai dengan umpan balik pengguna, tren industri, atau perubahan teknologi.Cek Our Social MediaWeb : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,WFO,Kota Jakarta Selatan,[],30,6,"['Operasional', 'Administrasi', 'Kreatif', 'Komunikasi', 'Unity', 'Unreal', 'Game Dev', 'Art & Concept']",,False,False,False,False,False,False,,,
,b1d8f4f8-2219-44b1-9abd-b9ca0d46dfeb,UI/UX Designer Internship,"Merancang alur pengguna (user flows) dan wireframes untuk menggambarkan struktur dan tata letak halaman.Memilih warna, tipografi, dan elemen desain lainnya untuk menciptakan antarmuka yang konsisten.Membuat prototipe interaktif untuk menguji dan mendemonstrasikan alur pengguna.Menjalin kolaborasi yang kuat untuk memastikan keselarasan antara desain dan pengembangan.Menyesuaikan desain agar sesuai dengan kebutuhan perangkat seluler dan desktop.Memberikan saran desain dan mendukung pemangku kepentingan dalam pengambilan keputusan desain.Terus memantau dan meningkatkan desain berdasarkan umpan balik pengguna dan evaluasi kinerja.Cek Our Social MediaWeb : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,[],10,6,"['Operasional', 'Administrasi', 'Kreatif', 'Komunikasi', 'Canva', 'Figma', 'Testing', 'Animation']",,False,False,False,False,False,False,,,
,9b297a22-10bf-4c23-94d8-45e63c42623e,Desain Grafis  Internship,"Membuat konsep awal dan sketsa desain untuk memberikan gambaran visual kepada klien atau tim.Memilih elemen desain yang mencerminkan identitas visual yang diinginkan.Membuat atau memperbarui identitas visual merek, termasuk pembuatan logo, kop surat, dan elemen lainnya.Melakukan retouching untuk meningkatkan kualitas visual.Memastikan kualitas tinggi dalam setiap elemen desain.Cek Our Social MediaWeb : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,[],10,6,"['Operasional', 'Administrasi', 'Kreatif', 'Komunikasi', 'Art & Concept', 'Adobe', 'Canva']",,False,False,False,False,False,False,,,
,485339cf-2bf1-4000-b485-6ed0ea342ffb,IT Quality Assurance & Testing,"1. Berkolaborasi dengan tim pengembangan dan pemangku kepentingan untuk memahami persyaratan bisnis dan fungsional perangkat lunak.2. Menyusun data uji dan mengidentifikasi langkah-langkah pengujian.3. Merekam hasil pengujian dan melacak bug atau isu lainnya.4. Menjalankan tes secara berkala selama siklus pengembangan.5. Mengidentifikasi dan mengelola bug atau isu kualitas lainnya.6. Mendokumentasikan proses pengujian, hasil, dan skenario uji untuk referensi masa depan.Cek Our Social MediaWeb : kampusgratis.id & m-knowsconsulting.comInstagram : instagram.com/kampus.gratisTiktok : kampusgratis_",e11d086f-a5f6-4a48-b9de-0cab5d5f5960,2024-02-01T00:00:00+07:00,5,HYBRID,Kota Jakarta Selatan,[],10,5,"['Administrasi', 'Komunikasi', 'Operasional', 'Kreatif', 'Manajemen Proyek', 'Manajemen Risiko', 'Testing']",,False,False,False,False,False,False,,,
